GeoAreaName,TimePeriod,Indicator,Value,SDG,Region
Philippines,2024,Stunting in Children < 5 Years (%),20.04,SDG 2,South East Asia
Philippines,2000,Maternal Mortality Ratio (per 100k births),41.02,SDG 3,South East Asia
Philippines,2001,Maternal Mortality Ratio (per 100k births),39.72,SDG 3,South East Asia
Philippines,2002,Maternal Mortality Ratio (per 100k births),39.18,SDG 3,South East Asia
Philippines,2003,Maternal Mortality Ratio (per 100k births),38.59,SDG 3,South East Asia
Philippines,2004,Maternal Mortality Ratio (per 100k births),38.0,SDG 3,South East Asia
Philippines,2005,Maternal Mortality Ratio (per 100k births),37.92,SDG 3,South East Asia
Philippines,2006,Maternal Mortality Ratio (per 100k births),36.07,SDG 3,South East Asia
Philippines,2007,Maternal Mortality Ratio (per 100k births),34.29,SDG 3,South East Asia
Philippines,2008,Maternal Mortality Ratio (per 100k births),34.86,SDG 3,South East Asia
Philippines,2009,Maternal Mortality Ratio (per 100k births),35.9,SDG 3,South East Asia
Philippines,2010,Maternal Mortality Ratio (per 100k births),32.05,SDG 3,South East Asia
Philippines,2011,Maternal Mortality Ratio (per 100k births),29.99,SDG 3,South East Asia
Philippines,2012,Maternal Mortality Ratio (per 100k births),32.31,SDG 3,South East Asia
Philippines,2013,Maternal Mortality Ratio (per 100k births),29.67,SDG 3,South East Asia
Philippines,2014,Maternal Mortality Ratio (per 100k births),25.79,SDG 3,South East Asia
Philippines,2015,Maternal Mortality Ratio (per 100k births),29.52,SDG 3,South East Asia
Philippines,2016,Maternal Mortality Ratio (per 100k births),26.65,SDG 3,South East Asia
Philippines,2017,Maternal Mortality Ratio (per 100k births),26.52,SDG 3,South East Asia
Philippines,2018,Maternal Mortality Ratio (per 100k births),26.35,SDG 3,South East Asia
Philippines,2019,Maternal Mortality Ratio (per 100k births),25.34,SDG 3,South East Asia
Philippines,2020,Maternal Mortality Ratio (per 100k births),25.32,SDG 3,South East Asia
Philippines,2021,Maternal Mortality Ratio (per 100k births),22.8,SDG 3,South East Asia
Philippines,2022,Maternal Mortality Ratio (per 100k births),23.42,SDG 3,South East Asia
Philippines,2023,Maternal Mortality Ratio (per 100k births),21.46,SDG 3,South East Asia
Philippines,2024,Maternal Mortality Ratio (per 100k births),22.16,SDG 3,South East Asia
Philippines,2000,"Under-5 Mortality Rate (per 1,000 live births)",41.18,SDG 3,South East Asia
Philippines,2001,"Under-5 Mortality Rate (per 1,000 live births)",38.05,SDG 3,South East Asia
Philippines,2002,"Under-5 Mortality Rate (per 1,000 live births)",40.28,SDG 3,South East Asia
Philippines,2003,"Under-5 Mortality Rate (per 1,000 live births)",37.05,SDG 3,South East Asia
Philippines,2004,"Under-5 Mortality Rate (per 1,000 live births)",38.26,SDG 3,South East Asia
Philippines,2005,"Under-5 Mortality Rate (per 1,000 live births)",36.8,SDG 3,South East Asia
Philippines,2006,"Under-5 Mortality Rate (per 1,000 live births)",38.21,SDG 3,South East Asia
Philippines,2007,"Under-5 Mortality Rate (per 1,000 live births)",34.32,SDG 3,South East Asia
Philippines,2008,"Under-5 Mortality Rate (per 1,000 live births)",33.33,SDG 3,South East Asia
Philippines,2009,"Under-5 Mortality Rate (per 1,000 live births)",33.02,SDG 3,South East Asia
Philippines,2010,"Under-5 Mortality Rate (per 1,000 live births)",31.8,SDG 3,South East Asia
Philippines,2011,"Under-5 Mortality Rate (per 1,000 live births)",32.65,SDG 3,South East Asia
Philippines,2012,"Under-5 Mortality Rate (per 1,000 live births)",28.23,SDG 3,South East Asia
Philippines,2013,"Under-5 Mortality Rate (per 1,000 live births)",28.27,SDG 3,South East Asia
Philippines,2014,"Under-5 Mortality Rate (per 1,000 live births)",27.45,SDG 3,South East Asia
Philippines,2015,"Under-5 Mortality Rate (per 1,000 live births)",29.68,SDG 3,South East Asia
Philippines,2016,"Under-5 Mortality Rate (per 1,000 live births)",30.02,SDG 3,South East Asia
Philippines,2017,"Under-5 Mortality Rate (per 1,000 live births)",26.5,SDG 3,South East Asia
Philippines,2018,"Under-5 Mortality Rate (per 1,000 live births)",25.6,SDG 3,South East Asia
Philippines,2019,"Under-5 Mortality Rate (per 1,000 live births)",25.16,SDG 3,South East Asia
Philippines,2020,"Under-5 Mortality Rate (per 1,000 live births)",25.99,SDG 3,South East Asia
Philippines,2021,"Under-5 Mortality Rate (per 1,000 live births)",22.06,SDG 3,South East Asia
Philippines,2022,"Under-5 Mortality Rate (per 1,000 live births)",23.01,SDG 3,South East Asia
Philippines,2023,"Under-5 Mortality Rate (per 1,000 live births)",23.31,SDG 3,South East Asia
Philippines,2024,"Under-5 Mortality Rate (per 1,000 live births)",21.8,SDG 3,South East Asia
Philippines,2000,Safely Managed Drinking Water (%),50.54,SDG 6,South East Asia
Philippines,2001,Safely Managed Drinking Water (%),52.55,SDG 6,South East Asia
Philippines,2002,Safely Managed Drinking Water (%),47.8,SDG 6,South East Asia
Philippines,2003,Safely Managed Drinking Water (%),53.67,SDG 6,South East Asia
Philippines,2004,Safely Managed Drinking Water (%),52.47,SDG 6,South East Asia
Philippines,2005,Safely Managed Drinking Water (%),51.51,SDG 6,South East Asia
Philippines,2006,Safely Managed Drinking Water (%),55.82,SDG 6,South East Asia
Philippines,2007,Safely Managed Drinking Water (%),57.91,SDG 6,South East Asia
Philippines,2008,Safely Managed Drinking Water (%),56.45,SDG 6,South East Asia
Philippines,2009,Safely Managed Drinking Water (%),58.88,SDG 6,South East Asia
Philippines,2010,Safely Managed Drinking Water (%),60.67,SDG 6,South East Asia
Philippines,2011,Safely Managed Drinking Water (%),61.02,SDG 6,South East Asia
Philippines,2012,Safely Managed Drinking Water (%),62.31,SDG 6,South East Asia
Philippines,2013,Safely Managed Drinking Water (%),61.77,SDG 6,South East Asia
Philippines,2014,Safely Managed Drinking Water (%),61.57,SDG 6,South East Asia
Philippines,2015,Safely Managed Drinking Water (%),59.85,SDG 6,South East Asia
Philippines,2016,Safely Managed Drinking Water (%),62.68,SDG 6,South East Asia
Philippines,2017,Safely Managed Drinking Water (%),62.59,SDG 6,South East Asia
Philippines,2018,Safely Managed Drinking Water (%),67.91,SDG 6,South East Asia
Philippines,2019,Safely Managed Drinking Water (%),65.19,SDG 6,South East Asia
Philippines,2020,Safely Managed Drinking Water (%),66.44,SDG 6,South East Asia
Philippines,2021,Safely Managed Drinking Water (%),67.88,SDG 6,South East Asia
Philippines,2022,Safely Managed Drinking Water (%),67.92,SDG 6,South East Asia
Philippines,2023,Safely Managed Drinking Water (%),71.19,SDG 6,South East Asia
Philippines,2024,Safely Managed Drinking Water (%),68.52,SDG 6,South East Asia
Philippines,2000,Open Defecation Practice (%),40.54,SDG 6,South East Asia
Philippines,2001,Open Defecation Practice (%),38.34,SDG 6,South East Asia
Philippines,2002,Open Defecation Practice (%),36.67,SDG 6,South East Asia
Philippines,2003,Open Defecation Practice (%),36.93,SDG 6,South East Asia
Philippines,2004,Open Defecation Practice (%),37.0,SDG 6,South East Asia
Philippines,2005,Open Defecation Practice (%),35.61,SDG 6,South East Asia
Philippines,2006,Open Defecation Practice (%),34.41,SDG 6,South East Asia
Philippines,2007,Open Defecation Practice (%),32.54,SDG 6,South East Asia
Philippines,2008,Open Defecation Practice (%),33.73,SDG 6,South East Asia
Philippines,2009,Open Defecation Practice (%),30.8,SDG 6,South East Asia
Philippines,2010,Open Defecation Practice (%),33.39,SDG 6,South East Asia
Philippines,2011,Open Defecation Practice (%),31.58,SDG 6,South East Asia
Philippines,2012,Open Defecation Practice (%),28.47,SDG 6,South East Asia
Philippines,2013,Open Defecation Practice (%),29.39,SDG 6,South East Asia
Philippines,2014,Open Defecation Practice (%),27.92,SDG 6,South East Asia
Philippines,2015,Open Defecation Practice (%),28.73,SDG 6,South East Asia
Philippines,2016,Open Defecation Practice (%),29.46,SDG 6,South East Asia
Philippines,2017,Open Defecation Practice (%),23.84,SDG 6,South East Asia
Philippines,2018,Open Defecation Practice (%),26.02,SDG 6,South East Asia
Philippines,2019,Open Defecation Practice (%),24.81,SDG 6,South East Asia
Philippines,2020,Open Defecation Practice (%),25.26,SDG 6,South East Asia
Philippines,2021,Open Defecation Practice (%),23.77,SDG 6,South East Asia
Philippines,2022,Open Defecation Practice (%),21.52,SDG 6,South East Asia
Philippines,2023,Open Defecation Practice (%),21.37,SDG 6,South East Asia
Philippines,2024,Open Defecation Practice (%),19.86,SDG 6,South East Asia
Singapore,2000,Prevalence of Undernourishment (%),89.97,SDG 2,South East Asia
Singapore,2001,Prevalence of Undernourishment (%),90.81,SDG 2,South East Asia
Singapore,2002,Prevalence of Undernourishment (%),87.8,SDG 2,South East Asia
Singapore,2003,Prevalence of Undernourishment (%),86.62,SDG 2,South East Asia
Singapore,2004,Prevalence of Undernourishment (%),84.73,SDG 2,South East Asia
Singapore,2005,Prevalence of Undernourishment (%),83.21,SDG 2,South East Asia
Singapore,2006,Prevalence of Undernourishment (%),86.45,SDG 2,South East Asia
Singapore,2007,Prevalence of Undernourishment (%),84.13,SDG 2,South East Asia
Singapore,2008,Prevalence of Undernourishment (%),84.76,SDG 2,South East Asia
Singapore,2009,Prevalence of Undernourishment (%),85.1,SDG 2,South East Asia
Singapore,2010,Prevalence of Undernourishment (%),83.38,SDG 2,South East Asia
Singapore,2011,Prevalence of Undernourishment (%),80.39,SDG 2,South East Asia
Singapore,2012,Prevalence of Undernourishment (%),80.62,SDG 2,South East Asia
Singapore,2013,Prevalence of Undernourishment (%),78.68,SDG 2,South East Asia
Singapore,2014,Prevalence of Undernourishment (%),77.74,SDG 2,South East Asia
Singapore,2015,Prevalence of Undernourishment (%),78.51,SDG 2,South East Asia
Singapore,2016,Prevalence of Undernourishment (%),75.95,SDG 2,South East Asia
Singapore,2017,Prevalence of Undernourishment (%),73.09,SDG 2,South East Asia
Singapore,2018,Prevalence of Undernourishment (%),74.27,SDG 2,South East Asia
Singapore,2019,Prevalence of Undernourishment (%),74.34,SDG 2,South East Asia
Singapore,2020,Prevalence of Undernourishment (%),76.28,SDG 2,South East Asia
Singapore,2021,Prevalence of Undernourishment (%),72.46,SDG 2,South East Asia
Singapore,2022,Prevalence of Undernourishment (%),73.17,SDG 2,South East Asia
Singapore,2023,Prevalence of Undernourishment (%),71.35,SDG 2,South East Asia
Singapore,2024,Prevalence of Undernourishment (%),72.64,SDG 2,South East Asia
Singapore,2000,Stunting in Children < 5 Years (%),91.74,SDG 2,South East Asia
Singapore,2001,Stunting in Children < 5 Years (%),90.96,SDG 2,South East Asia
Singapore,2002,Stunting in Children < 5 Years (%),85.8,SDG 2,South East Asia
Singapore,2003,Stunting in Children < 5 Years (%),87.91,SDG 2,South East Asia
Singapore,2004,Stunting in Children < 5 Years (%),87.94,SDG 2,South East Asia
Singapore,2005,Stunting in Children < 5 Years (%),86.57,SDG 2,South East Asia
Singapore,2006,Stunting in Children < 5 Years (%),86.15,SDG 2,South East Asia
Singapore,2007,Stunting in Children < 5 Years (%),84.49,SDG 2,South East Asia
Singapore,2008,Stunting in Children < 5 Years (%),82.48,SDG 2,South East Asia
Singapore,2009,Stunting in Children < 5 Years (%),80.25,SDG 2,South East Asia
Singapore,2010,Stunting in Children < 5 Years (%),81.03,SDG 2,South East Asia
Singapore,2011,Stunting in Children < 5 Years (%),85.22,SDG 2,South East Asia
Singapore,2012,Stunting in Children < 5 Years (%),79.67,SDG 2,South East Asia
Singapore,2013,Stunting in Children < 5 Years (%),76.66,SDG 2,South East Asia
Singapore,2014,Stunting in Children < 5 Years (%),79.9,SDG 2,South East Asia
Singapore,2015,Stunting in Children < 5 Years (%),79.28,SDG 2,South East Asia
Singapore,2016,Stunting in Children < 5 Years (%),79.13,SDG 2,South East Asia
Singapore,2017,Stunting in Children < 5 Years (%),77.11,SDG 2,South East Asia
Singapore,2018,Stunting in Children < 5 Years (%),76.87,SDG 2,South East Asia
Singapore,2019,Stunting in Children < 5 Years (%),77.56,SDG 2,South East Asia
Singapore,2020,Stunting in Children < 5 Years (%),72.88,SDG 2,South East Asia
Singapore,2021,Stunting in Children < 5 Years (%),71.78,SDG 2,South East Asia
Singapore,2022,Stunting in Children < 5 Years (%),70.76,SDG 2,South East Asia
Singapore,2023,Stunting in Children < 5 Years (%),71.2,SDG 2,South East Asia
Singapore,2024,Stunting in Children < 5 Years (%),72.95,SDG 2,South East Asia
Singapore,2000,Maternal Mortality Ratio (per 100k births),90.79,SDG 3,South East Asia
Singapore,2001,Maternal Mortality Ratio (per 100k births),89.93,SDG 3,South East Asia
Singapore,2002,Maternal Mortality Ratio (per 100k births),85.67,SDG 3,South East Asia
Singapore,2003,Maternal Mortality Ratio (per 100k births),86.56,SDG 3,South East Asia
Singapore,2004,Maternal Mortality Ratio (per 100k births),84.05,SDG 3,South East Asia
Singapore,2005,Maternal Mortality Ratio (per 100k births),87.76,SDG 3,South East Asia
Singapore,2006,Maternal Mortality Ratio (per 100k births),87.58,SDG 3,South East Asia
Singapore,2007,Maternal Mortality Ratio (per 100k births),85.57,SDG 3,South East Asia
Singapore,2008,Maternal Mortality Ratio (per 100k births),82.12,SDG 3,South East Asia
Singapore,2009,Maternal Mortality Ratio (per 100k births),85.02,SDG 3,South East Asia
Singapore,2010,Maternal Mortality Ratio (per 100k births),81.62,SDG 3,South East Asia
Singapore,2011,Maternal Mortality Ratio (per 100k births),79.38,SDG 3,South East Asia
Singapore,2012,Maternal Mortality Ratio (per 100k births),78.95,SDG 3,South East Asia
Singapore,2013,Maternal Mortality Ratio (per 100k births),78.95,SDG 3,South East Asia
Singapore,2014,Maternal Mortality Ratio (per 100k births),78.87,SDG 3,South East Asia
Singapore,2015,Maternal Mortality Ratio (per 100k births),77.76,SDG 3,South East Asia
Singapore,2016,Maternal Mortality Ratio (per 100k births),75.08,SDG 3,South East Asia
Singapore,2017,Maternal Mortality Ratio (per 100k births),78.22,SDG 3,South East Asia
Singapore,2018,Maternal Mortality Ratio (per 100k births),75.37,SDG 3,South East Asia
Singapore,2019,Maternal Mortality Ratio (per 100k births),73.73,SDG 3,South East Asia
Singapore,2020,Maternal Mortality Ratio (per 100k births),75.67,SDG 3,South East Asia
Singapore,2021,Maternal Mortality Ratio (per 100k births),71.42,SDG 3,South East Asia
Singapore,2022,Maternal Mortality Ratio (per 100k births),69.96,SDG 3,South East Asia
Singapore,2023,Maternal Mortality Ratio (per 100k births),73.51,SDG 3,South East Asia
Singapore,2024,Maternal Mortality Ratio (per 100k births),73.64,SDG 3,South East Asia
Singapore,2000,"Under-5 Mortality Rate (per 1,000 live births)",89.31,SDG 3,South East Asia
Singapore,2001,"Under-5 Mortality Rate (per 1,000 live births)",89.13,SDG 3,South East Asia
Singapore,2002,"Under-5 Mortality Rate (per 1,000 live births)",86.68,SDG 3,South East Asia
Singapore,2003,"Under-5 Mortality Rate (per 1,000 live births)",87.61,SDG 3,South East Asia
Singapore,2004,"Under-5 Mortality Rate (per 1,000 live births)",86.09,SDG 3,South East Asia
Singapore,2005,"Under-5 Mortality Rate (per 1,000 live births)",85.85,SDG 3,South East Asia
Singapore,2006,"Under-5 Mortality Rate (per 1,000 live births)",85.81,SDG 3,South East Asia
Singapore,2007,"Under-5 Mortality Rate (per 1,000 live births)",82.75,SDG 3,South East Asia
Singapore,2008,"Under-5 Mortality Rate (per 1,000 live births)",83.06,SDG 3,South East Asia
Singapore,2009,"Under-5 Mortality Rate (per 1,000 live births)",80.09,SDG 3,South East Asia
Singapore,2010,"Under-5 Mortality Rate (per 1,000 live births)",81.47,SDG 3,South East Asia
Singapore,2011,"Under-5 Mortality Rate (per 1,000 live births)",81.06,SDG 3,South East Asia
Singapore,2012,"Under-5 Mortality Rate (per 1,000 live births)",80.74,SDG 3,South East Asia
Singapore,2013,"Under-5 Mortality Rate (per 1,000 live births)",79.96,SDG 3,South East Asia
Singapore,2014,"Under-5 Mortality Rate (per 1,000 live births)",80.16,SDG 3,South East Asia
Singapore,2015,"Under-5 Mortality Rate (per 1,000 live births)",75.69,SDG 3,South East Asia
Singapore,2016,"Under-5 Mortality Rate (per 1,000 live births)",74.97,SDG 3,South East Asia
Singapore,2017,"Under-5 Mortality Rate (per 1,000 live births)",77.19,SDG 3,South East Asia
Singapore,2018,"Under-5 Mortality Rate (per 1,000 live births)",72.54,SDG 3,South East Asia
Singapore,2019,"Under-5 Mortality Rate (per 1,000 live births)",75.07,SDG 3,South East Asia
Singapore,2020,"Under-5 Mortality Rate (per 1,000 live births)",72.23,SDG 3,South East Asia
Singapore,2021,"Under-5 Mortality Rate (per 1,000 live births)",75.56,SDG 3,South East Asia
Singapore,2022,"Under-5 Mortality Rate (per 1,000 live births)",72.78,SDG 3,South East Asia
Singapore,2023,"Under-5 Mortality Rate (per 1,000 live births)",71.27,SDG 3,South East Asia
Singapore,2024,"Under-5 Mortality Rate (per 1,000 live births)",72.64,SDG 3,South East Asia
Singapore,2000,Safely Managed Drinking Water (%),98.4,SDG 6,South East Asia
Singapore,2001,Safely Managed Drinking Water (%),99.49,SDG 6,South East Asia
Singapore,2002,Safely Managed Drinking Water (%),99.71,SDG 6,South East Asia
Singapore,2003,Safely Managed Drinking Water (%),100.0,SDG 6,South East Asia
Singapore,2004,Safely Managed Drinking Water (%),100.0,SDG 6,South East Asia
Singapore,2005,Safely Managed Drinking Water (%),100.0,SDG 6,South East Asia
Singapore,2006,Safely Managed Drinking Water (%),100.0,SDG 6,South East Asia
Singapore,2007,Safely Managed Drinking Water (%),100.0,SDG 6,South East Asia
Singapore,2008,Safely Managed Drinking Water (%),100.0,SDG 6,South East Asia
Singapore,2009,Safely Managed Drinking Water (%),100.0,SDG 6,South East Asia
Singapore,2010,Safely Managed Drinking Water (%),100.0,SDG 6,South East Asia
Singapore,2011,Safely Managed Drinking Water (%),100.0,SDG 6,South East Asia
Singapore,2012,Safely Managed Drinking Water (%),100.0,SDG 6,South East Asia
Singapore,2013,Safely Managed Drinking Water (%),100.0,SDG 6,South East Asia
Singapore,2014,Safely Managed Drinking Water (%),100.0,SDG 6,South East Asia
Singapore,2015,Safely Managed Drinking Water (%),100.0,SDG 6,South East Asia
Singapore,2016,Safely Managed Drinking Water (%),100.0,SDG 6,South East Asia
Singapore,2017,Safely Managed Drinking Water (%),100.0,SDG 6,South East Asia
Singapore,2018,Safely Managed Drinking Water (%),100.0,SDG 6,South East Asia
Singapore,2019,Safely Managed Drinking Water (%),100.0,SDG 6,South East Asia
Singapore,2020,Safely Managed Drinking Water (%),100.0,SDG 6,South East Asia
Singapore,2021,Safely Managed Drinking Water (%),100.0,SDG 6,South East Asia
Singapore,2022,Safely Managed Drinking Water (%),100.0,SDG 6,South East Asia
Singapore,2023,Safely Managed Drinking Water (%),100.0,SDG 6,South East Asia
Singapore,2024,Safely Managed Drinking Water (%),100.0,SDG 6,South East Asia
Singapore,2000,Open Defecation Practice (%),90.42,SDG 6,South East Asia
Singapore,2001,Open Defecation Practice (%),88.2,SDG 6,South East Asia
Singapore,2002,Open Defecation Practice (%),89.71,SDG 6,South East Asia
Singapore,2003,Open Defecation Practice (%),87.41,SDG 6,South East Asia
Singapore,2004,Open Defecation Practice (%),85.04,SDG 6,South East Asia
Singapore,2005,Open Defecation Practice (%),85.98,SDG 6,South East Asia
Singapore,2006,Open Defecation Practice (%),85.79,SDG 6,South East Asia
Singapore,2007,Open Defecation Practice (%),84.78,SDG 6,South East Asia
Singapore,2008,Open Defecation Practice (%),85.17,SDG 6,South East Asia
Singapore,2009,Open Defecation Practice (%),80.63,SDG 6,South East Asia
Singapore,2010,Open Defecation Practice (%),80.74,SDG 6,South East Asia
Singapore,2011,Open Defecation Practice (%),82.16,SDG 6,South East Asia
Singapore,2012,Open Defecation Practice (%),79.31,SDG 6,South East Asia
Singapore,2013,Open Defecation Practice (%),79.96,SDG 6,South East Asia
Singapore,2014,Open Defecation Practice (%),75.17,SDG 6,South East Asia
Singapore,2015,Open Defecation Practice (%),82.07,SDG 6,South East Asia
Singapore,2016,Open Defecation Practice (%),76.8,SDG 6,South East Asia
Singapore,2017,Open Defecation Practice (%),78.19,SDG 6,South East Asia
Singapore,2018,Open Defecation Practice (%),75.09,SDG 6,South East Asia
Singapore,2019,Open Defecation Practice (%),75.42,SDG 6,South East Asia
Singapore,2020,Open Defecation Practice (%),76.24,SDG 6,South East Asia
Singapore,2021,Open Defecation Practice (%),74.95,SDG 6,South East Asia
Singapore,2022,Open Defecation Practice (%),72.09,SDG 6,South East Asia
Singapore,2023,Open Defecation Practice (%),71.4,SDG 6,South East Asia
Singapore,2024,Open Defecation Practice (%),72.31,SDG 6,South East Asia
