Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,UpperBound,LowerBound,Source,FootNote,Age,Location,Nature,Observation Status,Reporting Type,Sex,Units
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,64,Bhutan,2016,63.31074,2016,90.25971,44.47056,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,64,Bhutan,2017,58.40546,2017,83.23246,40.39145,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,64,Bhutan,2018,55.23222,2018,79.06932,37.77165,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,64,Bhutan,2019,52.33697,2019,75.65775,35.30884,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,64,Bhutan,2020,51.35273,2020,76.42994,34.29655,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,64,Bhutan,2021,49.92042,2021,74.92897,32.99619,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,64,Bhutan,2022,48.56863,2022,73.79706,31.61618,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,64,Bhutan,2023,46.64777,2023,68.50742,29.747,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,104,Myanmar,2015,221.54979,2015,314.57092,159.92652,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,104,Myanmar,2016,215.23624,2016,314.86375,154.23808,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,104,Myanmar,2017,209.06782,2017,313.9897,149.05659,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,104,Myanmar,2018,200.94518,2018,308.11726,142.00116,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,104,Myanmar,2019,194.91334,2019,305.11244,137.06849,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,104,Myanmar,2020,198.19867,2020,323.02101,132.29487,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,104,Myanmar,2021,231.31671,2021,400.17286,149.13146,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,104,Myanmar,2022,192.89106,2022,328.18862,124.49588,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,104,Myanmar,2023,184.63514,2023,310.89314,124.06698,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,144,Sri Lanka,2015,21.95339,2015,25.6203,19.10838,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,144,Sri Lanka,2016,21.60078,2016,25.6087,18.66014,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,144,Sri Lanka,2017,21.49483,2017,25.94491,18.43407,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,144,Sri Lanka,2018,20.62428,2018,25.44447,17.5316,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,144,Sri Lanka,2019,20.30799,2019,25.49115,17.07338,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,144,Sri Lanka,2020,22.85543,2020,30.47785,18.67016,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,144,Sri Lanka,2021,33.99113,2021,47.78088,24.84763,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,144,Sri Lanka,2022,22.12155,2022,31.4653,17.68521,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,144,Sri Lanka,2023,18.31821,2023,24.69949,14.8824,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,356,India,2015,128.51316,2015,134.32715,123.44387,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,356,India,2016,120.75441,2016,125.2251,116.49294,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,356,India,2017,113.01186,2017,117.02932,109.15205,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,356,India,2018,107.00503,2018,111.25446,102.99998,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,356,India,2019,101.05407,2019,105.7256,96.28317,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,356,India,2020,100.5309,2020,107.97916,95.60005,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,356,India,2021,154.79778,2021,227.4707,115.03309,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,356,India,2022,89.64525,2022,101.65438,83.45706,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,356,India,2023,80.48182,2023,87.4778,73.04362,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,360,Indonesia,2015,190.18845,2015,281.50817,139.01631,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,360,Indonesia,2016,181.75325,2016,273.92746,131.69487,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,360,Indonesia,2017,173.11721,2017,264.25113,124.16118,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,360,Indonesia,2018,168.10717,2018,261.56156,118.89765,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,360,Indonesia,2019,161.19439,2019,254.2918,113.01856,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,360,Indonesia,2020,184.43573,2020,300.81868,126.81739,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,360,Indonesia,2021,226.46173,2021,395.90334,142.58828,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,360,Indonesia,2022,148.24351,2022,245.44603,100.7962,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,360,Indonesia,2023,140.49918,2023,235.14175,93.41014,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,458,Malaysia,2015,29.82129,2015,34.35457,27.35668,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,458,Malaysia,2016,29.59486,2016,34.23431,27.01987,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,458,Malaysia,2017,29.31702,2017,34.14353,26.69492,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,458,Malaysia,2018,28.93194,2018,33.99764,26.30122,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,458,Malaysia,2019,28.47785,2019,33.65521,25.7911,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,458,Malaysia,2020,28.6768,2020,33.4458,25.464,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,458,Malaysia,2021,52.14544,2021,79.54636,34.36525,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,458,Malaysia,2022,37.59127,2022,50.21498,29.62421,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,458,Malaysia,2023,26.37991,2023,33.75617,23.71709,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,524,Nepal,2015,235.64067,2015,375.11724,158.80003,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,524,Nepal,2016,213.50919,2016,311.33913,159.44612,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,524,Nepal,2017,197.15934,2017,295.30202,147.00989,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,524,Nepal,2018,182.91227,2018,279.42507,135.10354,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,524,Nepal,2019,170.04721,2019,263.61503,124.24057,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,524,Nepal,2020,152.51642,2020,213.9959,111.37041,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,524,Nepal,2021,172.80504,2021,250.90748,124.79704,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,524,Nepal,2022,138.71207,2022,199.57668,99.1972,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,524,Nepal,2023,142.00527,2023,233.65696,99.35656,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,586,Pakistan,2015,202.31632,2015,286.33638,145.8199,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,586,Pakistan,2016,193.04174,2016,273.28243,138.11408,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,586,Pakistan,2017,183.86933,2017,262.27154,132.26801,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,586,Pakistan,2018,178.44201,2018,255.58774,127.64357,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,586,Pakistan,2019,173.43252,2019,252.68513,123.69511,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,586,Pakistan,2020,177.92497,2020,264.98549,128.30778,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,586,Pakistan,2021,192.89741,2021,299.27393,135.10512,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,586,Pakistan,2022,160.09289,2022,246.10229,112.60048,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,586,Pakistan,2023,155.03274,2023,241.19766,107.31574,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,608,Philippines,2015,103.51507,2015,126.87041,86.59277,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,608,Philippines,2016,97.95528,2016,120.71005,81.05303,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,608,Philippines,2017,85.87139,2017,107.40585,70.57523,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,608,Philippines,2018,92.4242,2018,118.14744,75.57691,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,608,Philippines,2019,91.94279,2019,119.26921,74.14899,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,608,Philippines,2020,88.45692,2020,118.33032,71.14937,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,608,Philippines,2021,152.67588,2021,252.08325,101.52507,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,608,Philippines,2022,92.29797,2022,130.16507,71.87944,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,608,Philippines,2023,83.75268,2023,119.25994,64.02125,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,702,Singapore,2015,8.33353,2015,12.3036,5.95722,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,702,Singapore,2016,8.20214,2016,12.29062,5.76424,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,702,Singapore,2017,7.98622,2017,12.05907,5.54311,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,702,Singapore,2018,7.71265,2018,11.89423,5.29995,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,702,Singapore,2019,7.42965,2019,11.74526,5.06833,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,702,Singapore,2020,12.71787,2020,23.48489,7.643,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,702,Singapore,2021,20.20445,2021,42.49242,10.30956,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,702,Singapore,2022,33.67386,2022,80.5479,14.12827,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,702,Singapore,2023,6.12124,2023,10.58382,3.93618,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,704,Viet Nam,2015,57.62866,2015,78.28157,41.65735,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,704,Viet Nam,2016,56.04668,2016,75.9071,40.21635,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,704,Viet Nam,2017,54.73426,2017,75.59221,38.78591,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,704,Viet Nam,2018,53.18888,2018,73.97035,37.37945,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,704,Viet Nam,2019,52.20333,2019,73.15807,36.3802,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,704,Viet Nam,2020,51.33381,2020,75.0406,34.59231,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,704,Viet Nam,2021,52.23593,2021,77.85814,34.88848,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,704,Viet Nam,2022,49.1046,2022,73.55595,32.12826,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,704,Viet Nam,2023,47.61028,2023,69.39279,31.49982,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,764,Thailand,2015,33.72087,2015,39.57955,29.15862,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,764,Thailand,2016,34.14548,2016,40.64397,29.24645,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,764,Thailand,2017,33.87782,2017,41.1115,28.59127,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,764,Thailand,2018,33.63947,2018,41.77401,27.87295,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,764,Thailand,2019,33.84794,2019,43.06796,27.53701,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,764,Thailand,2020,36.23927,2020,47.26485,28.30936,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,764,Thailand,2021,38.21132,2021,51.23126,28.89005,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,764,Thailand,2022,112.47701,2022,224.94402,60.53718,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,764,Thailand,2023,34.45035,2023,48.69974,25.86331,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),50,Bangladesh,2015,15.2,2014-2016,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2014-2016.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),50,Bangladesh,2016,14.4,2015-2017,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2015-2017.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),50,Bangladesh,2017,13.4,2016-2018,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2016-2018.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),50,Bangladesh,2018,12,2017-2019,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2017-2019.,,,E,E,G,,PERCENT
